trial_number,video_name,Joy,Inspiration,Tenderness,Sadness,Fear,Disgust,Arousal,Valence,Familiarity,Liking,type,subject,actualOrder,stimulus,labelAngie
16.0,41,0.0,0.0,0.0,0.0,0.0,0.0,3.43,3.5,0.0,3.5,video,47,11.0,neu8,Neutro
24.0,22,7.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,3.57,7.0,video,47,12.0,joy4,Joy
5.0,24,7.0,0.0,0.0,0.0,0.0,0.0,6.510000000000001,7.0,0.0,7.0,video,47,13.0,joy5,Joy
6.0,23,5.32,0.0,0.0,0.0,0.0,0.0,5.46,5.109999999999999,3.5,3.5,video,47,14.0,joy8,Joy
23.0,28,6.510000000000001,1.26,6.510000000000001,0.0,0.0,0.0,5.88,5.88,3.43,7.0,video,47,15.0,ten4,Neutro
33.0,30,5.18,0.0,5.18,0.0,0.0,0.0,5.46,5.46,3.71,4.2,video,47,16.0,ten5,Neutro
32.0,29,5.04,4.55,6.79,0.0,0.0,0.0,5.46,5.600000000000001,0.0,3.5,video,47,17.0,ten8,Tenderness
4.0,25,3.5,5.18,0.0,0.0,0.0,0.0,3.57,4.06,0.0,3.5,video,47,18.0,ins4,Inspiration
31.0,27,5.04,7.0,0.0,0.0,0.0,0.0,7.0,7.0,1.54,7.0,video,47,19.0,ins5,Inspiration
22.0,26,5.46,5.53,0.0,0.0,0.0,0.0,3.5,4.899999999999999,0.0,3.5,video,47,20.0,ins8,Inspiration
33.0,10,0.0,0.0,0.0,5.600000000000001,0.0,0.0,3.5,3.43,1.12,1.75,imagen,48,0.0,sad4,Sadness
24.0,12,0.0,0.0,0.0,5.53,0.91,0.0,4.760000000000001,2.24,3.5,1.82,imagen,48,1.0,sad5,Sadness
32.0,11,0.0,0.0,0.0,7.0,4.899999999999999,0.0,5.25,5.32,0.0,2.17,imagen,48,2.0,sad8,Sadness
22.0,16,0.0,0.0,0.0,0.0,4.62,6.649999999999999,5.18,1.26,3.43,0.42,imagen,48,3.0,dis4,Disgust
8.0,18,0.0,0.0,0.0,0.0,0.0,6.02,4.62,1.82,4.62,0.0,imagen,48,4.0,dis5,Disgust
7.0,17,0.0,0.0,0.0,0.0,1.12,5.88,4.34,3.5,1.33,0.0,imagen,48,5.0,dis8,Disgust
23.0,13,0.0,0.0,0.0,0.14,4.27,0.0,3.57,3.29,0.21,1.82,imagen,48,6.0,fear4,Fear
9.0,15,0.0,0.0,0.0,0.0,4.48,0.0,5.04,3.5,1.89,1.82,imagen,48,7.0,fear5,Fear
31.0,14,2.03,2.1,0.0,0.0,6.23,0.0,3.5,2.1,5.739999999999999,1.47,imagen,48,8.0,fear8,Fear
38.0,19,0.42,0.0,0.0,0.0,0.0,0.0,0.56,1.75,3.5,3.5,imagen,48,9.0,neu4,Joy
39.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,imagen,48,10.0,neu5,Neutro
37.0,20,5.46,3.64,0.0,1.82,0.0,0.0,5.04,4.97,4.97,6.09,imagen,48,11.0,neu8,Joy
30.0,1,6.09,4.760000000000001,3.36,0.0,0.0,0.0,5.390000000000001,5.46,3.64,6.09,imagen,48,12.0,joy4,Joy
4.0,3,6.37,5.600000000000001,0.07,0.0,0.0,0.0,4.97,5.109999999999999,3.5,5.739999999999999,imagen,48,13.0,joy5,Joy
15.0,2,5.53,4.55,0.0,0.0,0.0,0.0,5.18,5.18,3.5,5.32,imagen,48,14.0,joy8,Joy
13.0,7,6.09,3.850000000000001,3.5,0.0,0.0,0.0,5.04,5.04,7.0,6.09,imagen,48,15.0,ten4,Joy
29.0,9,4.2,4.27,5.739999999999999,0.0,0.0,0.0,5.390000000000001,5.390000000000001,3.29,6.37,imagen,48,16.0,ten5,Tenderness
28.0,8,4.55,3.78,5.46,3.71,0.0,0.0,4.62,4.62,3.64,4.97,imagen,48,17.0,ten8,Tenderness
14.0,4,3.64,5.25,3.5,3.5,3.5,3.5,5.109999999999999,4.34,1.89,3.5,imagen,48,18.0,ins4,Inspiration
6.0,6,3.5,4.41,0.0,0.0,0.0,0.0,3.99,4.41,2.17,3.5,imagen,48,19.0,ins5,Inspiration
5.0,5,4.83,5.46,0.0,0.0,0.0,0.0,4.760000000000001,4.760000000000001,1.82,5.32,imagen,48,20.0,ins8,Inspiration
36.0,31,4.34,4.34,3.64,4.41,0.42,0.0,3.64,3.36,7.0,3.5,video,48,0.0,sad4,Sadness
21.0,33,0.0,0.0,0.0,3.64,0.0,0.0,3.5,3.5,0.0,3.5,video,48,1.0,sad5,Sadness
35.0,32,0.0,0.0,0.0,5.109999999999999,0.0,0.0,3.43,3.5,3.5,0.91,video,48,2.0,sad8,Sadness
19.0,37,5.600000000000001,5.600000000000001,0.0,0.0,0.0,0.0,5.739999999999999,4.48,7.0,5.81,video,48,3.0,dis4,Disgust
11.0,39,0.0,0.0,0.0,0.0,6.09,4.55,4.83,1.68,0.07,0.63,video,48,4.0,dis5,Fear
10.0,38,0.0,0.0,0.0,0.0,5.390000000000001,6.58,5.32,1.19,2.03,0.0,video,48,5.0,dis8,Disgust
20.0,34,0.0,0.0,0.0,0.0,5.81,0.63,5.32,3.43,3.43,2.1,video,48,6.0,fear4,Fear
12.0,36,1.75,0.0,0.0,0.0,5.04,1.47,4.83,2.31,1.61,2.38,video,48,7.0,fear5,Fear
34.0,35,0.0,0.0,0.0,0.77,7.0,0.77,5.18,5.53,0.28,3.5,video,48,8.0,fear8,Fear
41.0,40,0.0,0.0,0.0,0.0,0.0,0.0,1.61,1.61,3.5,3.5,video,48,9.0,neu4,Neutro
42.0,42,1.4,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.5,3.57,video,48,10.0,neu5,Joy
40.0,41,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57,3.5,video,48,11.0,neu8,Joy
27.0,22,6.649999999999999,3.5,3.29,3.29,0.0,0.0,5.32,5.46,5.739999999999999,5.81,video,48,12.0,joy4,Joy
1.0,24,5.32,1.12,1.19,1.89,0.0,0.0,1.89,1.75,3.5,5.109999999999999,video,48,13.0,joy5,Joy
18.0,23,5.53,4.760000000000001,0.0,0.0,0.0,0.0,5.04,5.04,7.0,5.95,video,48,14.0,joy8,Joy
16.0,28,5.390000000000001,3.64,5.53,0.0,0.42,0.0,5.46,5.46,4.899999999999999,5.739999999999999,video,48,15.0,ten4,Tenderness
26.0,30,4.55,5.390000000000001,5.390000000000001,1.12,0.0,0.0,5.32,5.18,6.02,5.18,video,48,16.0,ten5,Tenderness
25.0,29,4.97,3.64,5.109999999999999,0.0,0.0,0.0,5.390000000000001,5.390000000000001,4.55,5.600000000000001,video,48,17.0,ten8,Tenderness
17.0,25,3.78,5.53,0.0,0.0,0.0,0.0,5.04,5.04,0.0,5.81,video,48,18.0,ins4,Inspiration
3.0,27,4.55,5.88,0.0,0.0,0.0,0.0,4.899999999999999,5.46,3.43,4.899999999999999,video,48,19.0,ins5,Inspiration
2.0,26,4.899999999999999,4.83,0.0,0.0,0.0,0.0,1.61,3.57,3.43,5.18,video,48,20.0,ins8,Joy
6.0,10,1.05,1.4,1.19,5.18,0.0,0.0,2.17,3.5,4.34,2.38,imagen,49,0.0,sad4,Sadness
5.0,12,1.96,2.03,4.899999999999999,4.27,0.0,0.0,4.34,1.61,4.34,2.03,imagen,49,1.0,sad5,Tenderness
32.0,11,0.35,0.98,4.62,5.95,4.27,0.21,3.92,2.1,0.28,1.82,imagen,49,2.0,sad8,Sadness
4.0,16,0.35,1.12,0.0,0.0,5.390000000000001,7.0,5.53,2.03,3.71,0.0,imagen,49,3.0,dis4,Disgust
21.0,18,0.49,0.0,0.0,0.35,0.0,6.44,6.23,1.33,7.0,0.91,imagen,49,4.0,dis5,Disgust
19.0,17,0.35,0.28,0.14,2.94,0.91,5.95,3.64,1.82,4.06,1.19,imagen,49,5.0,dis8,Disgust
31.0,13,0.56,0.77,0.0,4.48,5.600000000000001,4.06,2.66,1.89,1.26,2.73,imagen,49,6.0,fear4,Fear
33.0,15,0.98,0.49,0.56,4.55,0.49,0.0,3.5,3.5,4.62,3.5,imagen,49,7.0,fear5,Sadness
20.0,14,0.84,0.42,0.0,0.63,5.04,4.55,5.600000000000001,1.47,6.58,0.35,imagen,49,8.0,fear8,Fear
7.0,19,3.5,4.899999999999999,1.26,0.0,0.0,0.0,2.31,4.899999999999999,5.18,5.46,imagen,49,9.0,neu4,Inspiration
9.0,21,2.31,1.75,2.1,0.0,0.0,0.0,2.24,3.5,3.92,3.5,imagen,49,10.0,neu5,Joy
8.0,20,4.97,4.62,5.18,0.0,0.0,0.0,5.46,4.899999999999999,6.16,5.109999999999999,imagen,49,11.0,neu8,Tenderness
13.0,1,0.77,1.26,3.01,0.0,0.0,0.0,0.49,3.5,0.84,1.4,imagen,49,12.0,joy4,Tenderness
42.0,3,5.04,5.25,5.109999999999999,0.0,0.0,0.0,3.78,5.18,3.5,4.760000000000001,imagen,49,13.0,joy5,Inspiration
29.0,2,4.55,4.899999999999999,3.99,0.0,0.0,0.0,3.57,5.109999999999999,2.1,3.850000000000001,imagen,49,14.0,joy8,Inspiration
30.0,7,4.48,4.34,4.69,0.0,0.0,0.0,3.78,4.34,5.46,4.69,imagen,49,15.0,ten4,Tenderness
14.0,9,3.5,2.45,4.41,0.0,0.0,0.0,4.41,5.04,4.760000000000001,4.2,imagen,49,16.0,ten5,Tenderness
15.0,8,4.27,4.97,5.600000000000001,0.0,0.0,0.0,2.8,4.83,3.57,4.2,imagen,49,17.0,ten8,Tenderness
28.0,4,0.84,3.78,0.28,0.0,0.0,0.0,2.17,3.5,3.92,3.57,imagen,49,18.0,ins4,Inspiration
41.0,6,4.55,5.109999999999999,2.52,0.0,0.0,0.0,2.8,5.25,3.57,4.27,imagen,49,19.0,ins5,Inspiration
40.0,5,4.899999999999999,4.69,3.850000000000001,0.0,0.0,0.0,0.0,3.5,0.0,3.5,imagen,49,20.0,ins8,Joy
3.0,31,0.14,1.75,0.56,6.649999999999999,0.56,3.08,3.36,3.5,7.0,3.5,video,49,0.0,sad4,Sadness
2.0,33,0.0,0.84,0.0,5.600000000000001,6.09,4.62,5.95,1.19,0.98,2.45,video,49,1.0,sad5,Fear
35.0,32,0.0,0.49,0.0,6.16,1.12,0.0,3.64,3.5,0.28,2.45,video,49,2.0,sad8,Sadness
1.0,37,1.82,4.13,0.35,0.28,4.41,5.600000000000001,4.06,3.5,3.43,2.24,video,49,3.0,dis4,Disgust
24.0,39,0.35,0.0,0.0,0.0,4.55,6.37,4.69,1.82,0.84,0.98,video,49,4.0,dis5,Disgust
22.0,38,0.0,0.0,0.0,0.0,1.89,7.0,5.46,0.56,3.29,0.42,video,49,5.0,dis8,Disgust
34.0,34,0.0,0.0,0.0,2.59,5.32,6.23,5.600000000000001,1.61,2.24,1.82,video,49,6.0,fear4,Disgust
36.0,36,0.0,0.0,0.0,0.0,6.37,6.16,6.3,1.61,2.38,2.24,video,49,7.0,fear5,Fear
23.0,35,0.21,0.0,0.42,1.05,5.32,6.02,5.109999999999999,1.33,3.5,0.98,video,49,8.0,fear8,Disgust
10.0,40,2.66,2.52,0.91,0.0,0.0,0.0,1.61,3.5,5.46,4.34,video,49,9.0,neu4,Joy
12.0,42,0.84,0.77,0.21,0.0,0.0,0.0,2.31,3.5,6.79,3.5,video,49,10.0,neu5,Joy
11.0,41,1.89,1.68,1.33,0.0,0.0,0.0,0.63,3.5,0.7000000000000001,3.57,video,49,11.0,neu8,Joy
16.0,22,5.53,3.78,2.03,0.0,0.0,0.0,4.48,3.99,5.600000000000001,3.01,video,49,12.0,joy4,Joy
39.0,24,1.05,1.4,1.12,5.390000000000001,0.0,0.42,2.94,1.96,0.56,2.24,video,49,13.0,joy5,Sadness
26.0,23,5.32,4.48,4.97,0.0,0.0,0.0,3.99,4.83,5.739999999999999,6.3,video,49,14.0,joy8,Joy
27.0,28,4.13,3.78,4.899999999999999,0.0,0.0,0.0,2.31,3.5,4.97,4.69,video,49,15.0,ten4,Tenderness
17.0,30,5.32,4.97,5.18,0.0,0.0,0.0,5.32,5.600000000000001,7.0,6.37,video,49,16.0,ten5,Joy
18.0,29,5.32,4.69,5.6,0.0,0.0,0.0,4.41,5.04,0.49,4.48,video,49,17.0,ten8,Tenderness
25.0,25,1.82,5.67,0.98,5.67,2.87,0.35,2.8,3.5,3.5,4.899999999999999,video,49,18.0,ins4,Inspiration
38.0,27,3.5,5.739999999999999,4.2,0.0,0.0,0.0,4.760000000000001,3.5,5.81,5.25,video,49,19.0,ins5,Inspiration
37.0,26,3.5,5.739999999999999,1.19,0.0,0.0,0.0,3.29,3.5,1.89,3.5,video,49,20.0,ins8,Inspiration
37.0,10,0.0,0.0,0.0,4.06,0.0,0.0,0.84,3.5,0.7000000000000001,3.15,imagen,50,0.0,sad4,Sadness
29.0,12,0.0,0.0,1.4,2.1,0.0,0.0,0.98,3.15,0.56,3.5,imagen,50,1.0,sad5,Sadness
38.0,11,0.0,0.0,0.0,7.0,7.0,4.2,6.3,0.0,3.57,0.63,imagen,50,2.0,sad8,Sadness
18.0,16,0.0,0.0,0.0,4.2,5.390000000000001,6.09,4.34,3.5,2.03,0.0,imagen,50,3.0,dis4,Disgust
39.0,18,0.0,0.0,0.0,0.0,0.0,5.04,3.5,2.1,2.03,1.26,imagen,50,4.0,dis5,Disgust
30.0,17,0.0,0.0,0.0,3.5,3.5,4.2,3.5,2.03,1.4,0.0,imagen,50,5.0,dis8,Disgust
16.0,13,1.4,0.0,0.0,3.850000000000001,4.34,0.0,3.850000000000001,3.01,0.98,2.17,imagen,50,6.0,fear4,Fear
28.0,15,0.0,0.0,0.0,4.41,4.55,0.0,4.2,3.5,4.69,3.08,imagen,50,7.0,fear5,Fear
17.0,14,0.0,0.0,0.0,1.61,5.18,0.0,4.48,2.59,3.5,2.66,imagen,50,8.0,fear8,Fear
7.0,19,4.06,0.98,1.96,0.0,0.0,0.0,1.96,3.64,3.850000000000001,3.850000000000001,imagen,50,9.0,neu4,Joy
9.0,21,4.34,1.33,4.41,0.0,0.0,0.0,3.92,3.99,4.760000000000001,4.83,imagen,50,10.0,neu5,Tenderness
8.0,20,5.67,3.64,5.739999999999999,0.0,0.0,0.0,4.62,4.55,7.0,4.55,imagen,50,11.0,neu8,Tenderness
19.0,1,4.760000000000001,4.34,4.13,0.0,0.0,0.0,4.13,4.27,4.27,4.48,imagen,50,12.0,joy4,Joy
36.0,3,5.109999999999999,5.04,5.04,0.0,0.0,0.0,4.41,4.41,4.41,4.899999999999999,imagen,50,13.0,joy5,Joy
35.0,2,5.53,5.53,5.600000000000001,0.0,0.0,0.0,5.67,5.600000000000001,2.94,5.600000000000001,imagen,50,14.0,joy8,Tenderness
20.0,7,5.95,3.5,6.02,0.0,0.0,0.0,4.760000000000001,4.83,4.760000000000001,4.760000000000001,imagen,50,15.0,ten4,Tenderness
1.0,9,4.13,3.5,7.0,0.0,0.0,0.0,3.99,4.48,3.5,5.18,imagen,50,16.0,ten5,Tenderness
34.0,8,6.02,4.06,6.02,0.0,0.0,0.0,4.69,4.69,5.32,6.16,imagen,50,17.0,ten8,Tenderness
3.0,4,3.15,3.92,3.92,0.0,0.0,0.0,2.1,4.27,2.66,3.71,imagen,50,18.0,ins4,Inspiration
21.0,6,3.92,5.600000000000001,4.34,0.0,0.0,0.0,3.01,4.899999999999999,1.89,4.06,imagen,50,19.0,ins5,Inspiration
2.0,5,3.08,4.06,3.5,4.27,0.0,0.0,0.28,4.69,0.35,3.5,imagen,50,20.0,ins8,Sadness
40.0,31,4.760000000000001,0.0,0.0,4.760000000000001,0.0,0.0,4.48,3.92,7.0,4.2,video,50,0.0,sad4,Sadness
26.0,33,0.0,0.0,0.0,4.899999999999999,0.0,0.0,0.56,3.5,0.0,2.66,video,50,1.0,sad5,Sadness
41.0,32,0.0,0.0,0.0,4.48,0.0,0.0,1.68,3.5,0.0,3.5,video,50,2.0,sad8,Sadness
15.0,37,0.14,0.0,0.0,0.0,0.0,0.7000000000000001,3.5,3.5,3.5,3.850000000000001,video,50,3.0,dis4,Disgust
42.0,39,0.0,0.0,0.0,0.0,0.0,5.109999999999999,1.82,2.52,0.0,1.82,video,50,4.0,dis5,Disgust
27.0,38,0.0,0.0,0.0,0.0,0.0,3.64,0.7000000000000001,3.5,0.0,3.5,video,50,5.0,dis8,Disgust
13.0,34,0.0,0.0,0.0,0.0,4.97,3.78,4.34,3.01,0.0,3.5,video,50,6.0,fear4,Fear
25.0,36,0.0,0.0,0.0,0.0,5.88,0.63,4.41,2.31,0.0,2.52,video,50,7.0,fear5,Fear
14.0,35,0.0,0.0,0.0,4.2,6.16,0.0,4.2,2.94,0.0,3.64,video,50,8.0,fear8,Fear
10.0,40,0.42,0.42,0.35,0.0,0.0,0.0,0.35,3.5,3.5,3.5,video,50,9.0,neu4,Neutro
12.0,42,2.73,3.5,0.0,0.0,0.0,0.0,3.5,3.5,0.7000000000000001,3.99,video,50,10.0,neu5,Inspiration
11.0,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,2.66,video,50,11.0,neu8,Neutro
22.0,22,4.760000000000001,0.0,3.99,0.0,0.0,0.0,4.06,3.71,0.0,3.99,video,50,12.0,joy4,Joy
33.0,24,4.899999999999999,0.0,0.0,3.5,0.0,0.0,3.5,3.5,3.5,3.78,video,50,13.0,joy5,Joy
32.0,23,5.18,4.34,5.25,0.0,0.0,0.0,4.48,4.55,5.46,5.53,video,50,14.0,joy8,Tenderness
23.0,28,4.55,0.0,6.23,0.0,0.0,0.0,4.83,4.83,4.27,5.739999999999999,video,50,15.0,ten4,Tenderness
4.0,30,5.46,5.46,5.46,1.4,0.0,0.0,5.32,5.32,6.02,5.390000000000001,video,50,16.0,ten5,Tenderness
31.0,29,7.0,7.0,7.0,0.0,0.0,0.0,6.23,6.23,6.3,6.3,video,50,17.0,ten8,Tenderness
6.0,25,2.24,5.04,1.75,4.48,0.0,0.0,4.34,4.48,0.0,4.27,video,50,18.0,ins4,Inspiration
24.0,27,4.41,5.18,2.59,0.0,0.0,0.0,3.850000000000001,3.99,0.63,3.92,video,50,19.0,ins5,Inspiration
5.0,26,3.99,5.600000000000001,2.66,0.98,0.0,0.0,3.5,3.99,1.05,3.5,video,50,20.0,ins8,Inspiration
20.0,10,2.31,1.26,1.19,4.48,0.0,0.0,4.48,2.17,4.34,2.24,imagen,51,0.0,sad4,Sadness
37.0,12,0.28,0.0,1.54,4.41,0.0,0.0,4.62,2.8,4.48,4.2,imagen,51,1.0,sad5,Sadness
39.0,11,0.0,0.0,1.26,5.739999999999999,2.8,0.0,4.13,1.47,2.45,1.05,imagen,51,2.0,sad8,Sadness
12.0,16,0.14,1.19,0.0,0.0,4.2,6.72,6.3,0.84,4.06,0.84,imagen,51,3.0,dis4,Disgust
21.0,18,0.84,1.82,0.0,2.24,0.0,6.09,5.109999999999999,1.54,0.28,1.26,imagen,51,4.0,dis5,Disgust
10.0,17,0.0,0.0,0.0,0.0,2.73,6.44,3.5,1.4,0.0,1.96,imagen,51,5.0,dis8,Disgust
19.0,13,1.89,3.92,0.0,1.26,3.64,0.0,4.69,4.13,3.36,2.94,imagen,51,6.0,fear4,Inspiration
11.0,15,4.55,0.28,0.28,0.28,4.27,0.0,5.04,4.760000000000001,6.02,4.899999999999999,imagen,51,7.0,fear5,Joy
38.0,14,0.49,3.36,0.0,0.0,2.24,1.54,1.82,2.38,0.7000000000000001,2.1,imagen,51,8.0,fear8,Inspiration
26.0,19,3.57,1.54,0.0,0.0,0.35,0.0,4.69,4.2,5.32,4.48,imagen,51,9.0,neu4,Joy
27.0,21,2.8,1.96,0.0,0.0,0.0,0.0,5.600000000000001,4.760000000000001,4.760000000000001,3.850000000000001,imagen,51,10.0,neu5,Joy
25.0,20,1.26,0.63,0.0,0.0,0.0,0.0,3.5,3.5,6.3,5.46,imagen,51,11.0,neu8,Joy
33.0,1,4.55,0.98,0.0,0.0,0.0,0.0,4.62,5.32,4.83,4.13,imagen,51,12.0,joy4,Joy
16.0,3,4.69,3.99,3.71,0.0,0.0,0.0,4.62,5.04,3.36,4.48,imagen,51,13.0,joy5,Joy
5.0,2,5.32,4.27,4.41,0.63,0.0,0.0,3.43,3.78,2.38,3.64,imagen,51,14.0,joy8,Joy
17.0,7,4.69,1.4,4.760000000000001,0.0,0.0,0.0,5.600000000000001,5.81,4.55,5.95,imagen,51,15.0,ten4,Tenderness
6.0,9,3.92,1.54,3.92,0.0,0.0,0.0,3.78,3.850000000000001,0.56,3.08,imagen,51,16.0,ten5,Tenderness
4.0,8,5.109999999999999,4.55,5.18,3.5,0.0,0.0,4.899999999999999,5.600000000000001,5.46,4.13,imagen,51,17.0,ten8,Tenderness
18.0,4,3.64,3.99,1.61,1.05,0.0,0.0,3.78,4.41,4.2,4.2,imagen,51,18.0,ins4,Inspiration
32.0,6,1.26,5.390000000000001,0.0,0.49,0.0,0.0,4.62,5.25,2.66,4.69,imagen,51,19.0,ins5,Inspiration
31.0,5,4.41,4.34,1.12,0.0,0.0,0.0,4.27,4.83,4.2,3.78,imagen,51,20.0,ins8,Joy
23.0,31,4.69,0.7000000000000001,1.4,5.18,0.0,0.0,3.64,4.760000000000001,6.510000000000001,4.48,video,51,0.0,sad4,Sadness
40.0,33,0.0,0.0,0.0,2.1,0.35,1.82,1.96,3.5,0.21,3.5,video,51,1.0,sad5,Sadness
42.0,32,1.75,0.0,0.98,4.41,0.0,0.0,4.27,2.8,0.77,3.99,video,51,2.0,sad8,Sadness
9.0,37,0.84,0.28,0.0,0.42,0.0,6.16,6.37,1.4,5.88,1.19,video,51,3.0,dis4,Disgust
24.0,39,0.07,0.21,0.0,1.96,0.0,1.89,2.73,2.94,0.28,3.01,video,51,4.0,dis5,Sadness
7.0,38,0.77,0.28,0.0,0.0,0.0,3.08,4.06,2.73,1.68,2.87,video,51,5.0,dis8,Disgust
22.0,34,0.0,2.03,0.98,2.73,5.67,0.0,4.48,1.68,0.35,2.73,video,51,6.0,fear4,Fear
8.0,36,4.97,1.12,0.0,0.0,4.34,0.0,4.97,4.48,0.77,3.92,video,51,7.0,fear5,Joy
41.0,35,0.0,0.84,0.0,0.0,1.82,0.0,3.64,2.94,1.47,2.24,video,51,8.0,fear8,Fear
29.0,40,0.28,0.63,0.0,0.0,0.0,0.0,1.4,3.850000000000001,4.34,3.850000000000001,video,51,9.0,neu4,Inspiration
30.0,42,0.49,0.49,0.0,0.0,0.0,0.0,3.71,3.64,5.32,2.87,video,51,10.0,neu5,Neutro
28.0,41,0.0,0.21,0.0,0.0,0.42,0.0,0.63,2.31,0.42,2.66,video,51,11.0,neu8,Fear
36.0,22,1.75,0.0,0.0,0.0,0.0,0.0,3.850000000000001,3.71,0.0,2.31,video,51,12.0,joy4,Joy
13.0,24,4.34,2.03,2.1,2.17,0.0,0.0,4.27,4.27,1.05,3.5,video,51,13.0,joy5,Joy
2.0,23,4.48,5.53,4.69,0.0,0.0,0.0,4.27,4.34,5.46,4.97,video,51,14.0,joy8,Inspiration
14.0,28,5.109999999999999,4.62,4.83,4.13,0.0,0.0,5.46,5.739999999999999,6.44,5.18,video,51,15.0,ten4,Joy
3.0,30,5.46,5.67,5.95,3.92,0.0,0.0,6.37,5.53,3.43,5.53,video,51,16.0,ten5,Tenderness
1.0,29,4.69,1.54,6.58,5.88,0.0,0.21,6.44,3.99,1.05,4.34,video,51,17.0,ten8,Tenderness
15.0,25,2.24,5.46,3.99,4.34,0.0,0.0,5.18,4.83,0.91,4.899999999999999,video,51,18.0,ins4,Inspiration
35.0,27,4.41,5.600000000000001,1.05,0.42,0.0,0.0,5.95,5.81,4.06,5.67,video,51,19.0,ins5,Inspiration
34.0,26,5.109999999999999,3.850000000000001,0.0,0.0,0.0,0.0,5.88,5.600000000000001,3.43,5.46,video,51,20.0,ins8,Joy
42.0,10,0.0,0.0,0.56,3.78,0.21,0.0,2.45,1.96,2.38,2.1,imagen,52,0.0,sad4,Sadness
28.0,12,1.68,0.0,2.17,2.17,0.0,0.0,3.64,2.38,3.850000000000001,2.87,imagen,52,1.0,sad5,Sadness
40.0,11,0.0,0.0,3.01,4.97,0.0,0.0,3.5,1.33,5.18,1.4,imagen,52,2.0,sad8,Sadness
30.0,16,0.0,0.0,0.0,0.0,3.99,5.600000000000001,4.41,1.68,2.1,0.0,imagen,52,3.0,dis4,Disgust
11.0,18,0.0,0.0,0.0,1.68,0.0,5.739999999999999,4.55,0.14,7.0,0.0,imagen,52,4.0,dis5,Disgust
12.0,17,0.0,0.0,0.0,0.98,0.0,7.0,4.899999999999999,0.0,3.5,0.0,imagen,52,5.0,dis8,Disgust
29.0,13,0.0,0.0,0.0,0.56,3.36,0.0,3.99,1.68,1.26,1.96,imagen,52,6.0,fear4,Fear
10.0,15,0.0,0.0,0.0,0.0,5.81,0.0,5.32,0.91,7.0,0.91,imagen,52,7.0,fear5,Fear
41.0,14,0.0,0.0,0.0,0.0,5.18,2.1,2.52,1.68,2.73,0.91,imagen,52,8.0,fear8,Fear
14.0,19,1.96,0.0,0.0,0.0,0.0,0.0,3.29,3.5,5.67,3.5,imagen,52,9.0,neu4,Joy
13.0,21,2.24,3.01,3.5,2.31,0.07,0.0,3.5,3.57,3.43,3.15,imagen,52,10.0,neu5,Tenderness
15.0,20,1.4,0.0,0.0,0.0,1.54,0.0,5.18,2.38,7.0,3.5,imagen,52,11.0,neu8,Fear
1.0,1,4.41,4.2,0.0,0.14,0.0,0.0,2.52,4.97,0.84,3.99,imagen,52,12.0,joy4,Joy
2.0,3,5.390000000000001,5.46,4.760000000000001,0.14,0.14,0.0,3.5,5.109999999999999,1.68,4.760000000000001,imagen,52,13.0,joy5,Inspiration
19.0,2,4.899999999999999,5.04,6.16,0.0,0.0,0.0,4.62,5.81,3.29,5.25,imagen,52,14.0,joy8,Tenderness
31.0,7,5.600000000000001,1.82,6.02,0.0,0.0,0.0,5.390000000000001,5.67,6.859999999999999,6.02,imagen,52,15.0,ten4,Tenderness
21.0,9,4.48,0.0,5.739999999999999,0.0,0.0,0.0,2.52,5.18,2.17,5.600000000000001,imagen,52,16.0,ten5,Tenderness
32.0,8,5.18,3.92,6.02,1.4,0.0,0.0,2.52,4.48,4.41,5.32,imagen,52,17.0,ten8,Tenderness
33.0,4,4.760000000000001,4.27,4.48,0.0,0.0,0.0,4.06,5.46,2.8,5.18,imagen,52,18.0,ins4,Joy
20.0,6,3.5,5.739999999999999,4.760000000000001,0.0,0.0,0.0,3.64,5.18,2.8,4.83,imagen,52,19.0,ins5,Inspiration
3.0,5,6.72,6.79,3.5,0.0,0.0,0.0,6.16,5.95,5.109999999999999,6.649999999999999,imagen,52,20.0,ins8,Inspiration
39.0,31,0.98,0.0,0.21,3.08,0.0,0.14,1.61,2.45,4.899999999999999,3.64,video,52,0.0,sad4,Sadness
25.0,33,0.0,0.07,0.0,5.25,3.92,0.0,4.55,1.47,3.08,2.31,video,52,1.0,sad5,Sadness
37.0,32,0.07,0.56,2.45,3.5,0.0,0.0,3.99,2.1,2.17,3.5,video,52,2.0,sad8,Sadness
27.0,37,0.0,0.0,0.0,0.0,1.4,4.41,2.73,1.96,0.98,1.61,video,52,3.0,dis4,Disgust
8.0,39,0.84,0.0,0.0,0.0,2.1,3.5,2.17,2.87,0.56,0.84,video,52,4.0,dis5,Disgust
9.0,38,0.0,0.0,0.0,0.0,4.2,4.97,4.62,1.96,3.5,0.77,video,52,5.0,dis8,Disgust
26.0,34,0.0,0.0,0.0,3.5,5.109999999999999,0.0,4.13,1.4,3.36,1.68,video,52,6.0,fear4,Fear
7.0,36,0.0,0.0,0.0,1.26,5.18,4.34,5.109999999999999,1.26,2.87,1.26,video,52,7.0,fear5,Fear
